INFO 2024-06-07 21:03:53,197 autoreload Watching for file changes with StatReloader
DEBUG 2024-06-07 21:05:06,013 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/opcode.py first seen with mtime 1708118050.172201
DEBUG 2024-06-07 21:05:06,013 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/storage/base.py first seen with mtime 1709560671.3811762
DEBUG 2024-06-07 21:05:06,013 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_repr.py first seen with mtime 1712899330.5825646
DEBUG 2024-06-07 21:05:06,013 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/views/generic/list.py first seen with mtime 1709560671.4771783
DEBUG 2024-06-07 21:05:06,013 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/asyncio.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:05:06,013 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/sql/__init__.py first seen with mtime 1709560671.425177
DEBUG 2024-06-07 21:05:06,013 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/expressions.py first seen with mtime 1709560671.417177
DEBUG 2024-06-07 21:05:06,013 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_ssl.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.7598822
DEBUG 2024-06-07 21:05:06,013 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/mail/__init__.py first seen with mtime 1709560671.3811762
DEBUG 2024-06-07 21:05:06,013 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/staggered.py first seen with mtime 1708118050.3641982
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/sessions/models.py first seen with mtime 1709560671.2731738
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/fcntl.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118072.3919
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/types.py first seen with mtime 1708118050.304199
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/threading.py first seen with mtime 1708118050.2881992
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/utils.py first seen with mtime 1702401532.4253814
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_fields.py first seen with mtime 1712899330.5785646
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/functions/mixins.py first seen with mtime 1709560671.425177
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/utils.py first seen with mtime 1709560671.4211771
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/zipfile/_path/__init__.py first seen with mtime 1708118051.4401836
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/gettext.py first seen with mtime 1708118050.1282015
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/migrations/operations/special.py first seen with mtime 1709560671.413177
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/openapi/schema.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_schema_generation_shared.py first seen with mtime 1712899330.5825646
DEBUG 2024-06-07 21:05:06,014 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/enums.py first seen with mtime 1709560671.417177
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/migrations/operations/models.py first seen with mtime 1709560671.413177
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/responses.py first seen with mtime 1702401532.4253814
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/base/validation.py first seen with mtime 1709560671.3971765
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/inspect.py first seen with mtime 1708118050.1442013
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/functions/math.py first seen with mtime 1709560671.425177
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/views/autocomplete.py first seen with mtime 1709560670.849164
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/errors.py first seen with mtime 1712899330.5705647
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/futures.py first seen with mtime 1708118050.3441985
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1709560671.0091677
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/importlib/metadata/_text.py first seen with mtime 1708118050.96819
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/filter_schema.py first seen with mtime 1702401532.4253814
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/pathlib.py first seen with mtime 1708118050.1802008
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/dates.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/checks/translation.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic_core/__init__.py first seen with mtime 1712849056.162152
DEBUG 2024-06-07 21:05:06,015 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/encodings/utf_8.py first seen with mtime 1708118050.7081935
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/_compression.py first seen with mtime 1708118050.088202
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/locks.py first seen with mtime 1708118050.3481984
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1681817740.5884488
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/fields/proxy.py first seen with mtime 1709560671.4211771
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/secrets.py first seen with mtime 1708118050.2282002
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_csv.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118072.7518954
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/charset.py first seen with mtime 1708118050.456197
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/re/_compiler.py first seen with mtime 1708118051.196187
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/migrations/migration.py first seen with mtime 1709560671.4091768
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/iterators.py first seen with mtime 1708118050.4761968
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1709560671.369176
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/version.py first seen with mtime 1712899330.5745647
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/quoprimime.py first seen with mtime 1708118050.4841967
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_sha2.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.019892
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/__init__.py first seen with mtime 1708118050.3441985
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_lzma.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118072.9638927
DEBUG 2024-06-07 21:05:06,016 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/exceptions.py first seen with mtime 1709560671.453178
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/apps/registry.py first seen with mtime 1709560670.5691576
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/views/main.py first seen with mtime 1709560670.849164
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/checks/database.py first seen with mtime 1709560671.373176
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/urls/conf.py first seen with mtime 1709560671.461178
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/messages/storage/base.py first seen with mtime 1709560671.1851716
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/re/_casefix.py first seen with mtime 1708118051.192187
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/transaction.py first seen with mtime 1709560671.3931766
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/views/static.py first seen with mtime 1709560671.4731784
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/schema.py first seen with mtime 1702401532.4253814
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/__init__.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/options.py first seen with mtime 1709560671.417177
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1709560670.9051652
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/storage/filesystem.py first seen with mtime 1709560671.3811762
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/zipfile/__init__.py first seen with mtime 1708118051.4321837
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/base_user.py first seen with mtime 1709560670.9011652
DEBUG 2024-06-07 21:05:06,017 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/apps/config.py first seen with mtime 1709560670.5691576
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/collections/__init__.py first seen with mtime 1708118050.388198
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/reprlib.py first seen with mtime 1708118050.2202003
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_posixsubprocess.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.0718913
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/widgets.py first seen with mtime 1709560670.6891603
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/utils.py first seen with mtime 1709560670.6891603
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/views/generic/base.py first seen with mtime 1709560671.4771783
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/zoneinfo/_common.py first seen with mtime 1708118051.4441836
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/functions/comparison.py first seen with mtime 1709560671.425177
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/urls/converters.py first seen with mtime 1709560671.461178
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/views/i18n.py first seen with mtime 1709560671.4731784
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/orm/metaclass.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_decimal.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.7998817
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/renderers.py first seen with mtime 1702401532.4253814
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/types.py first seen with mtime 1702401532.4253814
DEBUG 2024-06-07 21:05:06,018 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/servers/__init__.py first seen with mtime 1709560671.3931766
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/ipv6.py first seen with mtime 1709560671.4691782
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/signals.py first seen with mtime 1709560670.9051652
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/checks/files.py first seen with mtime 1709560671.373176
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1709560671.369176
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/paginator.py first seen with mtime 1709560671.369176
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/termios.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.4798858
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/hashable.py first seen with mtime 1709560671.4691782
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/importlib/metadata/_collections.py first seen with mtime 1708118050.95619
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/copy.py first seen with mtime 1708118050.096202
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/uploadhandler.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_config.py first seen with mtime 1712899330.5785646
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/http/request.py first seen with mtime 1709560671.4491777
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/migrations/operations/fields.py first seen with mtime 1709560671.413177
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/fields/__init__.py first seen with mtime 1709560671.4211771
DEBUG 2024-06-07 21:05:06,019 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/sqlite3/introspection.py first seen with mtime 1709560671.4091768
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/sqlite3/__init__.py first seen with mtime 1709560671.4051766
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/urls/base.py first seen with mtime 1709560671.461178
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/concurrent/futures/thread.py first seen with mtime 1708118050.4041977
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/cache/__init__.py first seen with mtime 1709560671.373176
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/migrations/utils.py first seen with mtime 1709560671.413177
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/tokens.py first seen with mtime 1709560670.9051652
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/http/__init__.py first seen with mtime 1708118050.744193
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_opcode.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.1278903
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/importlib/metadata/_itertools.py first seen with mtime 1708118050.96419
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/compatibility/util.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/tempfile.py first seen with mtime 1708118050.2801993
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/pkgutil.py first seen with mtime 1708118050.1882007
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/version.py first seen with mtime 1709560671.4731784
DEBUG 2024-06-07 21:05:06,020 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/shortcuts.py first seen with mtime 1709560670.5691576
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/checks/security/csrf.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/constants.py first seen with mtime 1702401532.4213815
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_core_utils.py first seen with mtime 1712899330.5785646
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_signature.py first seen with mtime 1712899330.5825646
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/plugin/_schema_validator.py first seen with mtime 1712899330.5865645
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/models.py first seen with mtime 1709560670.6851602
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/coroutines.py first seen with mtime 1708118050.3361986
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/messages/constants.py first seen with mtime 1709560671.1851716
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/params/functions.py first seen with mtime 1702401532.4333816
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/constants.py first seen with mtime 1708118050.3361986
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/config.py first seen with mtime 1712899330.5665648
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/logging/__init__.py first seen with mtime 1708118051.1321878
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/staticfiles/apps.py first seen with mtime 1709560671.3651757
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/checks/__init__.py first seen with mtime 1709560671.373176
DEBUG 2024-06-07 21:05:06,021 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/defaultfilters.py first seen with mtime 1709560671.453178
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/corsheaders/conf.py first seen with mtime 1713333374.7563646
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/sqlite3/dbapi2.py first seen with mtime 1708118051.2121868
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/serializers/__init__.py first seen with mtime 1709560671.3931766
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/compatibility/__init__.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/ipaddress.py first seen with mtime 1708118050.1482012
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_socket.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.15589
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/indexes.py first seen with mtime 1709560671.417177
DEBUG 2024-06-07 21:05:06,022 autoreload File /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/foods/apps.py first seen with mtime 1717765274.7165437
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/loader_tags.py first seen with mtime 1709560671.453178
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/signals.py first seen with mtime 1709560671.3931766
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_generate_schema.py first seen with mtime 1712899330.5785646
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/utils.py first seen with mtime 1708118050.4881966
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/sites.py first seen with mtime 1709560670.6891603
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/datetime.py first seen with mtime 1708118050.1042018
DEBUG 2024-06-07 21:05:06,022 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/conf/global_settings.py first seen with mtime 1709560670.5691576
DEBUG 2024-06-07 21:05:06,023 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1709560670.8451638
DEBUG 2024-06-07 21:05:06,023 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/http.py first seen with mtime 1709560671.4691782
DEBUG 2024-06-07 21:05:06,023 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/urllib/parse.py first seen with mtime 1708118051.328185
DEBUG 2024-06-07 21:05:06,023 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/serializers/json.py first seen with mtime 1709560671.3931766
DEBUG 2024-06-07 21:05:06,023 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/sqlparse/filters/__init__.py first seen with mtime 1681817740.592449
DEBUG 2024-06-07 21:05:06,023 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/fields.py first seen with mtime 1712899330.5705647
DEBUG 2024-06-07 21:05:06,023 autoreload File /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/foods/schemas.py first seen with mtime 1717791991.0784438
DEBUG 2024-06-07 21:05:06,023 autoreload File /bce/lectures/2024-web-application-programming/eunjin0680/refrigerator1/backend/foods/__init__.py first seen with mtime 1717762278.7942877
DEBUG 2024-06-07 21:05:06,023 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/views/decorators/debug.py first seen with mtime 1709560671.4771783
DEBUG 2024-06-07 21:05:06,023 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_core_metadata.py first seen with mtime 1712899330.5785646
